userid,inner_id,grade,majorid,shortname,paper_num,estimate_num,total_score
152793628,MTUyNzkzNjI4,高三,文科,江苏,3,3,354.0
152835346,MTUyODM1MzQ2,高一,理科,安徽,4,1,150.0
152864540,MTUyODY0NTQw,高二,理科,辽宁,4,1,125.0
152866278,MTUyODY2Mjc4,高二,理科,安徽,4,4,750.0
152872262,MTUyODcyMjYy,高三,理科,江西,4,4,553.5
152896000,MTUyODk2MDAw,高三,理科,重庆,4,2,206.5
152947106,MTUyOTQ3MTA2,高一,理科,湖南,4,4,721.0
152984808,MTUyOTg0ODA4,高二,文科,江西,4,1,100.0
152991202,MTUyOTkxMjAy,高一,文科,甘肃,4,4,750.0
152993666,MTUyOTkzNjY2,高二,理科,山东,4,3,600.0
153001322,MTUzMDAxMzIy,初三,理科,四川,4,4,694.5
153005090,MTUzMDA1MDkw,大一,文科,黑龙江,4,4,476.0
15306765,MTUzMDY3NjU=,高三,文科,广东,4,4,249.5
153123642,MTUzMTIzNjQy,高三,理科,广东,4,4,600.5
153128694,MTUzMTI4Njk0,高二,理科,湖南,4,4,520.5
153135162,MTUzMTM1MTYy,高三,文科,贵州,4,2,317.0
153160676,MTUzMTYwNjc2,高二,理科,福建,4,1,90.0
153191146,MTUzMTkxMTQ2,高一,理科,广东,4,1,9.0
153223250,MTUzMjIzMjUw,高三,文科,湖南,4,4,346.0
153224350,MTUzMjI0MzUw,高二,理科,宁夏,4,2,226.0
153227870,MTUzMjI3ODcw,高三,文科,河北,4,4,477.5
153240022,MTUzMjQwMDIy,高三,理科,宁夏,4,2,138.0
153250964,MTUzMjUwOTY0,高一,理科,安徽,4,1,148.0
153283494,MTUzMjgzNDk0,高三,理科,江西,4,1,104.0
153292522,MTUzMjkyNTIy,高三,理科,广东,4,1,103.0
153294876,MTUzMjk0ODc2,大一,理科,重庆,4,1,81.0
153300728,MTUzMzAwNzI4,其他,理科,云南,4,4,549.5
15331721,MTUzMzE3MjE=,高三,理科,山东,4,4,435.0
15333473,MTUzMzM0NzM=,高三,文科,湖北,4,4,453.0
153345828,MTUzMzQ1ODI4,高一,理科,四川,4,0,0.0
153376172,MTUzMzc2MTcy,高三,理科,贵州,4,4,421.0
153386836,MTUzMzg2ODM2,高三,理科,湖南,4,1,106.0
153395548,MTUzMzk1NTQ4,高三,文科,湖南,4,4,578.0
153411556,MTUzNDExNTU2,高三,理科,河北,4,4,570.0
153449498,MTUzNDQ5NDk4,高三,理科,山西,4,4,349.5
153465948,MTUzNDY1OTQ4,高一,文科,陕西,4,1,119.0
153490690,MTUzNDkwNjkw,高三,理科,四川,4,1,9.0
153500692,MTUzNTAwNjky,高二,理科,江西,4,2,262.0
15355877,MTUzNTU4Nzc=,高三,理科,重庆,4,4,549.0
153614072,MTUzNjE0MDcy,高一,理科,内蒙古,4,4,660.0
153681298,MTUzNjgxMjk4,高三,理科,广西,4,4,656.0
153730930,MTUzNzMwOTMw,高一,文科,北京,4,4,610.5
153824796,MTUzODI0Nzk2,高三,文科,山东,4,4,548.0
153847816,MTUzODQ3ODE2,高三,理科,云南,4,4,583.5
153851938,MTUzODUxOTM4,高一,理科,黑龙江,4,4,749.5
15385863,MTUzODU4NjM=,高二,理科,四川,4,4,706.0
153871950,MTUzODcxOTUw,高三,理科,四川,4,4,470.0
15387241,MTUzODcyNDE=,高三,理科,新疆,4,4,540.0
153877648,MTUzODc3NjQ4,高一,理科,福建,4,4,573.0
153913368,MTUzOTEzMzY4,初三,理科,湖北,4,0,0.0
15393387,MTUzOTMzODc=,高三,理科,广东,4,1,86.5
153994938,MTUzOTk0OTM4,四年级,文科,江苏,3,1,146.0
153998882,MTUzOTk4ODgy,高二,理科,甘肃,4,3,501.0
154002380,MTU0MDAyMzgw,高三,理科,辽宁,4,4,549.5
154005042,MTU0MDA1MDQy,高一,全科,浙江,3,0,0.0
154016710,MTU0MDE2NzEw,高三,文科,四川,4,1,114.0
154060418,MTU0MDYwNDE4,高三,理科,安徽,4,4,429.0
154179282,MTU0MTc5Mjgy,高三,理科,山西,4,4,510.0
154193716,MTU0MTkzNzE2,高三,文科,河北,4,4,562.0
154200344,MTU0MjAwMzQ0,高一,理科,广东,4,1,150.0
154200410,MTU0MjAwNDEw,高三,文科,安徽,4,4,515.0
154227066,MTU0MjI3MDY2,高三,文科,湖南,4,4,618.5
15432987,MTU0MzI5ODc=,高三,文科,新疆,4,4,270.0
154466852,MTU0NDY2ODUy,高一,文科,广东,4,1,113.0
154594526,MTU0NTk0NTI2,高三,理科,四川,4,4,591.5
154602988,MTU0NjAyOTg4,高一,理科,福建,4,1,150.0
15461837,MTU0NjE4Mzc=,高三,理科,广西,4,4,584.0
15462959,MTU0NjI5NTk=,高二,文科,湖北,4,1,124.0
154673836,MTU0NjczODM2,高三,文科,吉林,4,0,0.0
15467431,MTU0Njc0MzE=,高三,理科,广东,4,4,421.5
154697236,MTU0Njk3MjM2,高三,理科,陕西,4,3,329.0
154770694,MTU0NzcwNjk0,高三,理科,山西,4,4,322.5
154826412,MTU0ODI2NDEy,高一,文科,陕西,4,1,105.0
154868630,MTU0ODY4NjMw,高一,理科,河南,4,0,0.0
154875252,MTU0ODc1MjUy,高三,理科,内蒙古,4,4,428.5
154885314,MTU0ODg1MzE0,高三,理科,广西,4,4,498.0
154893498,MTU0ODkzNDk4,高一,理科,山东,4,1,150.0
154978704,MTU0OTc4NzA0,高二,理科,云南,4,4,654.0
154992146,MTU0OTkyMTQ2,高三,理科,陕西,4,4,527.5
155000536,MTU1MDAwNTM2,高三,文科,辽宁,4,4,430.0
155005148,MTU1MDA1MTQ4,高一,理科,江苏,3,1,129.0
155010090,MTU1MDEwMDkw,高三,文科,山东,4,4,700.0
15511549,MTU1MTE1NDk=,高三,文科,河北,4,4,498.0
155129954,MTU1MTI5OTU0,初二,文科,新疆,4,1,150.0
155163798,MTU1MTYzNzk4,初二,理科,福建,4,4,697.0
155197832,MTU1MTk3ODMy,高三,文科,青海,4,3,433.0
155245050,MTU1MjQ1MDUw,高二,理科,山东,4,1,106.0
155267872,MTU1MjY3ODcy,高三,理科,河北,4,4,360.5
155379786,MTU1Mzc5Nzg2,初二,理科,广西,4,0,0.0
155452944,MTU1NDUyOTQ0,高一,文科,山东,4,4,647.5
155462976,MTU1NDYyOTc2,高一,理科,江西,4,1,99.0
155525778,MTU1NTI1Nzc4,初一,文科,山西,4,1,27.0
155563376,MTU1NTYzMzc2,高三,理科,广东,4,4,465.5
15564451,MTU1NjQ0NTE=,高二,文科,内蒙古,4,4,720.0
155654742,MTU1NjU0NzQy,高三,全科,上海,3,1,83.0
155673200,MTU1NjczMjAw,其他,理科,吉林,4,3,281.0
155690250,MTU1NjkwMjUw,高一,理科,北京,4,1,115.0
155691732,MTU1NjkxNzMy,高二,理科,湖南,4,4,423.5
155702636,MTU1NzAyNjM2,高二,理科,江西,4,4,650.0
155742926,MTU1NzQyOTI2,高三,理科,陕西,4,1,92.0
15579095,MTU1NzkwOTU=,高三,理科,陕西,4,4,569.0
155921242,MTU1OTIxMjQy,高一,文科,安徽,4,4,456.0
15599637,MTU1OTk2Mzc=,高三,理科,贵州,4,4,311.0
156070176,MTU2MDcwMTc2,高一,理科,江西,4,1,104.0
156078008,MTU2MDc4MDA4,高三,文科,甘肃,4,4,635.0
156085972,MTU2MDg1OTcy,高二,理科,湖南,4,1,130.0
156147704,MTU2MTQ3NzA0,高三,文科,重庆,4,1,115.0
156156452,MTU2MTU2NDUy,高一,理科,河北,4,1,20.0
156189438,MTU2MTg5NDM4,初一,理科,北京,4,4,718.0
156203114,MTU2MjAzMTE0,高二,理科,河南,4,4,582.5
156234208,MTU2MjM0MjA4,初三,文科,广东,4,4,700.0
156234420,MTU2MjM0NDIw,高一,文科,云南,4,1,119.0
156243822,MTU2MjQzODIy,高一,理科,黑龙江,4,4,547.0
156278310,MTU2Mjc4MzEw,其他,理科,福建,4,1,124.0
15628221,MTU2MjgyMjE=,高三,文科,广东,4,4,416.5
15629453,MTU2Mjk0NTM=,高三,理科,四川,4,1,143.0
156303816,MTU2MzAzODE2,高一,理科,黑龙江,4,1,57.0
156311648,MTU2MzExNjQ4,其他,理科,福建,4,2,299.0
156349472,MTU2MzQ5NDcy,高三,理科,江西,4,4,489.5
156360532,MTU2MzYwNTMy,高一,理科,贵州,4,4,592.5
156361140,MTU2MzYxMTQw,高二,理科,黑龙江,4,2,376.0
156366714,MTU2MzY2NzE0,高一,理科,广东,4,2,229.0
156437898,MTU2NDM3ODk4,六年级,文科,北京,4,1,77.0
156438624,MTU2NDM4NjI0,高二,理科,四川,4,4,570.5
156439650,MTU2NDM5NjUw,初一,文科,福建,4,4,746.0
15644407,MTU2NDQ0MDc=,高三,理科,贵州,4,4,481.5
156555224,MTU2NTU1MjI0,高三,理科,甘肃,4,4,547.0
156574320,MTU2NTc0MzIw,高一,理科,云南,4,4,710.0
156580422,MTU2NTgwNDIy,初三,全科,浙江,3,3,450.0
156657920,MTU2NjU3OTIw,高三,理科,重庆,4,4,314.0
156660876,MTU2NjYwODc2,高一,文科,河北,4,1,145.0
156665716,MTU2NjY1NzE2,高三,文科,安徽,4,4,451.5
156753840,MTU2NzUzODQw,高二,理科,湖北,4,2,290.0
156863334,MTU2ODYzMzM0,初三,理科,陕西,4,4,717.0
156888304,MTU2ODg4MzA0,高二,理科,河南,4,1,18.0
156898864,MTU2ODk4ODY0,初二,理科,福建,4,4,712.5
156935442,MTU2OTM1NDQy,高三,理科,湖北,4,4,508.0
156946002,MTU2OTQ2MDAy,高二,理科,山西,4,1,139.0
157094416,MTU3MDk0NDE2,高三,理科,安徽,4,1,112.0
157116730,MTU3MTE2NzMw,高一,理科,山西,4,1,123.0
157157892,MTU3MTU3ODky,高二,理科,山西,4,4,750.0
15717387,MTU3MTczODc=,高二,文科,江西,4,1,99.0
157307118,MTU3MzA3MTE4,高三,理科,广西,4,4,556.0
157309222,MTU3MzA5MjIy,高三,理科,湖南,4,4,590.5
157440204,MTU3NDQwMjA0,初一,文科,广东,4,1,145.0
15746383,MTU3NDYzODM=,高三,理科,河北,4,4,750.0
157483904,MTU3NDgzOTA0,高三,理科,福建,4,4,582.0
157490276,MTU3NDkwMjc2,高一,理科,江苏,3,2,298.0
157492652,MTU3NDkyNjUy,高二,理科,内蒙古,4,4,608.5
157495916,MTU3NDk1OTE2,高三,文科,河南,4,4,476.5
157500674,MTU3NTAwNjc0,高三,理科,山东,4,4,331.0
157503916,MTU3NTAzOTE2,高三,理科,湖北,4,4,609.5
157543992,MTU3NTQzOTky,其他,文科,江西,4,1,78.0
157558262,MTU3NTU4MjYy,高三,理科,山东,4,4,506.0
157648550,MTU3NjQ4NTUw,高一,理科,重庆,4,0,0.0
157658920,MTU3NjU4OTIw,高二,文科,江西,4,4,635.5
157680840,MTU3NjgwODQw,高二,理科,青海,4,4,468.0
157699826,MTU3Njk5ODI2,高一,文科,安徽,4,1,99.0
157736220,MTU3NzM2MjIw,高一,理科,内蒙古,4,4,760.0
157740562,MTU3NzQwNTYy,高三,理科,江西,4,4,509.5
157744038,MTU3NzQ0MDM4,高二,理科,黑龙江,4,4,605.5
157764094,MTU3NzY0MDk0,其他,理科,广东,4,4,500.0
157764726,MTU3NzY0NzI2,高二,理科,四川,4,4,473.5
157791294,MTU3NzkxMjk0,高三,理科,广西,4,4,745.0
157829830,MTU3ODI5ODMw,初一,理科,江苏,3,1,141.0
157853590,MTU3ODUzNTkw,高一,理科,重庆,4,1,99.0
157859794,MTU3ODU5Nzk0,高一,文科,辽宁,4,1,110.0
157860990,MTU3ODYwOTkw,高三,文科,宁夏,4,4,504.5
157870436,MTU3ODcwNDM2,高二,理科,江苏,3,3,447.0
157887052,MTU3ODg3MDUy,高二,文科,安徽,4,4,653.0
157945352,MTU3OTQ1MzUy,高二,理科,四川,4,4,740.0
157946614,MTU3OTQ2NjE0,高一,理科,江西,4,0,0.0
158087532,MTU4MDg3NTMy,高一,理科,安徽,4,1,0.0
158093766,MTU4MDkzNzY2,高二,理科,四川,4,4,641.5
158145098,MTU4MTQ1MDk4,高三,理科,广东,4,4,522.0
158171330,MTU4MTcxMzMw,高二,文科,河南,4,1,140.0
158181568,MTU4MTgxNTY4,高三,理科,贵州,4,4,368.5
158198728,MTU4MTk4NzI4,高一,理科,重庆,4,4,678.5
158210680,MTU4MjEwNjgw,高一,文科,北京,4,2,231.0
158246122,MTU4MjQ2MTIy,高一,理科,广西,4,1,18.0
158332054,MTU4MzMyMDU0,高三,理科,重庆,4,4,568.0
158350740,MTU4MzUwNzQw,其他,文科,山东,4,4,487.0
158428216,MTU4NDI4MjE2,高三,理科,江苏,3,3,400.0
158456208,MTU4NDU2MjA4,高一,全科,浙江,3,0,0.0
158461606,MTU4NDYxNjA2,高三,理科,河南,4,3,389.0
158463644,MTU4NDYzNjQ0,初三,理科,安徽,4,4,708.5
158530340,MTU4NTMwMzQw,高三,文科,内蒙古,4,1,95.0
158534182,MTU4NTM0MTgy,高二,理科,湖北,4,2,208.5
158541832,MTU4NTQxODMy,高二,理科,山西,4,2,228.0
158610824,MTU4NjEwODI0,高三,理科,四川,4,4,487.5
158630118,MTU4NjMwMTE4,大一,理科,河北,4,1,118.0
15876389,MTU4NzYzODk=,高三,文科,辽宁,4,4,492.0
158816310,MTU4ODE2MzEw,高三,理科,河北,4,4,716.0
15889303,MTU4ODkzMDM=,高三,理科,山西,4,4,498.0
158933284,MTU4OTMzMjg0,大一,理科,四川,4,1,10.0
158941858,MTU4OTQxODU4,高三,全科,浙江,3,1,139.0
15896813,MTU4OTY4MTM=,大一,文科,四川,4,4,547.5
158991446,MTU4OTkxNDQ2,高二,理科,内蒙古,4,1,140.0
158998522,MTU4OTk4NTIy,高二,文科,江苏,3,3,480.0
159004352,MTU5MDA0MzUy,高三,理科,吉林,4,4,409.0
159012412,MTU5MDEyNDEy,其他,文科,重庆,4,1,112.0
159084176,MTU5MDg0MTc2,五年级,全科,浙江,3,1,14.0
159211828,MTU5MjExODI4,高一,文科,贵州,4,1,112.0
159243654,MTU5MjQzNjU0,高三,文科,陕西,4,3,326.0
159243698,MTU5MjQzNjk4,高三,理科,宁夏,4,4,359.5
159337344,MTU5MzM3MzQ0,初一,理科,湖南,4,4,462.5
159485706,MTU5NDg1NzA2,高一,文科,山东,4,4,630.0
159485896,MTU5NDg1ODk2,高三,文科,福建,4,4,496.5
159499190,MTU5NDk5MTkw,高一,文科,广东,4,1,141.0
159546506,MTU5NTQ2NTA2,初一,文科,北京,4,4,529.5
159550004,MTU5NTUwMDA0,初二,理科,福建,4,1,150.0
159587866,MTU5NTg3ODY2,初二,理科,黑龙江,4,3,457.5
159621966,MTU5NjIxOTY2,高二,理科,黑龙江,4,1,81.5
159628910,MTU5NjI4OTEw,高二,文科,河南,4,1,196.0
159633648,MTU5NjMzNjQ4,四年级,理科,湖南,4,4,745.0
159709004,MTU5NzA5MDA0,高三,文科,山东,4,1,3.0
159718758,MTU5NzE4NzU4,高三,理科,安徽,4,4,575.5
159735896,MTU5NzM1ODk2,高三,理科,广东,4,4,750.0
159760324,MTU5NzYwMzI0,高三,理科,广东,4,4,553.0
159776530,MTU5Nzc2NTMw,高三,文科,陕西,4,4,520.0
159795502,MTU5Nzk1NTAy,其他,文科,辽宁,4,4,335.0
159796624,MTU5Nzk2NjI0,其他,文科,河北,4,4,588.5
159822370,MTU5ODIyMzcw,高三,理科,河北,4,4,502.0
159855738,MTU5ODU1NzM4,高三,理科,陕西,4,4,461.5
159884800,MTU5ODg0ODAw,高三,理科,安徽,4,4,505.0
159917380,MTU5OTE3Mzgw,初三,理科,江西,4,3,283.0
159929958,MTU5OTI5OTU4,初一,文科,安徽,4,4,750.0
159941604,MTU5OTQxNjA0,高三,文科,重庆,4,4,544.5
159950374,MTU5OTUwMzc0,高三,理科,陕西,4,4,468.0
159954532,MTU5OTU0NTMy,高三,文科,山东,4,4,490.0
159964982,MTU5OTY0OTgy,高三,理科,广东,4,4,425.0
159966250,MTU5OTY2MjUw,高一,理科,陕西,4,2,227.0
159978600,MTU5OTc4NjAw,高三,文科,广东,4,4,395.5
159979230,MTU5OTc5MjMw,高一,文科,江西,4,1,111.0
160012986,MTYwMDEyOTg2,初三,文科,辽宁,4,1,9.0
160058092,MTYwMDU4MDky,高二,理科,甘肃,4,0,0.0
160077086,MTYwMDc3MDg2,高三,理科,山东,4,4,590.5
160092106,MTYwMDkyMTA2,高一,理科,河南,4,4,494.5
160093154,MTYwMDkzMTU0,高二,文科,山西,4,1,111.0
160122340,MTYwMTIyMzQw,高三,理科,四川,4,4,500.0
160137270,MTYwMTM3Mjcw,高一,理科,新疆,4,1,74.0
160155656,MTYwMTU1NjU2,高三,理科,河北,4,4,633.5
160188340,MTYwMTg4MzQw,高三,理科,重庆,4,4,375.5
160192198,MTYwMTkyMTk4,高三,理科,陕西,4,4,463.5
160201218,MTYwMjAxMjE4,高一,文科,江西,4,4,696.0
160208198,MTYwMjA4MTk4,高三,理科,陕西,4,4,605.0
160218414,MTYwMjE4NDE0,高二,文科,江西,4,1,218.0
160236924,MTYwMjM2OTI0,高三,理科,山东,4,4,530.0
160240282,MTYwMjQwMjgy,高二,理科,云南,4,4,709.5
160276942,MTYwMjc2OTQy,高一,理科,福建,4,1,96.0
160277734,MTYwMjc3NzM0,高一,理科,河北,4,1,3.0
16028659,MTYwMjg2NTk=,高二,文科,湖南,4,1,127.0
160307844,MTYwMzA3ODQ0,高一,文科,湖南,4,4,566.5
160338718,MTYwMzM4NzE4,高三,理科,安徽,4,4,557.5
160354990,MTYwMzU0OTkw,高三,文科,四川,4,4,555.0
160355232,MTYwMzU1MjMy,高三,理科,广东,4,4,633.0
160386032,MTYwMzg2MDMy,高三,理科,云南,4,4,354.0
160395588,MTYwMzk1NTg4,高三,文科,广东,4,1,109.0
160411192,MTYwNDExMTky,高二,理科,河南,4,1,150.0
160421870,MTYwNDIxODcw,高三,理科,河北,4,4,496.5
160435040,MTYwNDM1MDQw,高三,文科,江西,4,4,427.5
160437820,MTYwNDM3ODIw,高二,理科,广东,4,2,214.0
160472896,MTYwNDcyODk2,高三,理科,陕西,4,4,512.5
16048253,MTYwNDgyNTM=,高三,理科,山东,4,4,484.5
160526692,MTYwNTI2Njky,高一,理科,江苏,3,1,120.0
160571566,MTYwNTcxNTY2,高二,理科,山西,4,1,111.0
160573656,MTYwNTczNjU2,高三,文科,山东,4,4,439.0
160574866,MTYwNTc0ODY2,其他,文科,山西,4,2,169.0
160617772,MTYwNjE3Nzcy,高二,理科,山西,4,4,635.0
160653978,MTYwNjUzOTc4,高三,理科,山西,4,4,586.0
160666312,MTYwNjY2MzEy,高三,理科,广西,4,4,495.0
160738736,MTYwNzM4NzM2,高三,文科,重庆,4,2,198.0
160758008,MTYwNzU4MDA4,初二,理科,内蒙古,4,4,658.5
160818500,MTYwODE4NTAw,高二,文科,四川,4,0,0.0
160819600,MTYwODE5NjAw,高三,文科,广东,4,0,0.0
160834568,MTYwODM0NTY4,高三,文科,山东,4,4,494.0
160863300,MTYwODYzMzAw,高一,文科,江苏,3,1,146.0
160874410,MTYwODc0NDEw,高二,理科,河南,4,4,750.0
160936868,MTYwOTM2ODY4,大一,理科,河北,4,4,712.5
160941480,MTYwOTQxNDgw,高二,理科,四川,4,4,700.0
160947860,MTYwOTQ3ODYw,高一,理科,吉林,4,1,74.0
160950222,MTYwOTUwMjIy,高三,全科,上海,3,1,117.0
160972208,MTYwOTcyMjA4,高二,理科,湖南,4,1,96.0
160993328,MTYwOTkzMzI4,高三,理科,贵州,4,3,297.0
161017858,MTYxMDE3ODU4,高二,理科,广东,4,2,190.0
161028308,MTYxMDI4MzA4,大一,文科,安徽,4,4,496.0
161088690,MTYxMDg4Njkw,高二,理科,山东,4,4,712.0
161126868,MTYxMTI2ODY4,高二,理科,陕西,4,1,103.0
161130638,MTYxMTMwNjM4,高一,理科,湖南,4,4,626.0
161136768,MTYxMTM2NzY4,高二,理科,黑龙江,4,4,576.5
161164150,MTYxMTY0MTUw,高三,理科,广东,4,4,337.5
161169724,MTYxMTY5NzI0,高一,文科,北京,4,0,0.0
161175444,MTYxMTc1NDQ0,高三,文科,陕西,4,4,517.5
161200142,MTYxMjAwMTQy,高三,理科,江西,4,1,101.0
161220030,MTYxMjIwMDMw,高三,理科,广东,4,4,348.0
161247992,MTYxMjQ3OTky,初三,理科,湖南,4,1,90.0
16130967,MTYxMzA5Njc=,高二,理科,湖北,4,4,750.0
161320446,MTYxMzIwNDQ2,高一,文科,河南,4,4,619.0
161366330,MTYxMzY2MzMw,高三,理科,河南,4,4,412.0
161389078,MTYxMzg5MDc4,高三,文科,山东,4,4,549.5
161398906,MTYxMzk4OTA2,高三,理科,甘肃,4,3,126.0
16144225,MTYxNDQyMjU=,高一,理科,江西,4,4,470.0
16149277,MTYxNDkyNzc=,高三,理科,广东,4,4,544.0
161495940,MTYxNDk1OTQw,高二,理科,山东,4,4,541.0
16153627,MTYxNTM2Mjc=,其他,理科,湖南,4,1,117.0
161554760,MTYxNTU0NzYw,高三,理科,四川,4,4,539.0
161564154,MTYxNTY0MTU0,高三,文科,山东,4,4,545.5
161569904,MTYxNTY5OTA0,高一,理科,贵州,4,4,508.0
161576290,MTYxNTc2Mjkw,二年级,文科,陕西,4,2,191.0
16170295,MTYxNzAyOTU=,大二,理科,广东,4,4,576.0
161752900,MTYxNzUyOTAw,高一,文科,贵州,4,2,292.0
16176983,MTYxNzY5ODM=,高三,理科,宁夏,4,4,567.5
161797288,MTYxNzk3Mjg4,高二,理科,河南,4,4,651.0
161799950,MTYxNzk5OTUw,高三,理科,江西,4,1,117.0
161956582,MTYxOTU2NTgy,高三,理科,山东,4,4,452.5
162111148,MTYyMTExMTQ4,高三,理科,内蒙古,4,4,750.0
16215505,MTYyMTU1MDU=,高二,理科,陕西,4,4,671.0
162204486,MTYyMjA0NDg2,高三,理科,陕西,4,4,499.0
162243610,MTYyMjQzNjEw,高一,理科,山东,4,1,0.0
16230803,MTYyMzA4MDM=,高三,理科,广东,4,4,474.0
162392404,MTYyMzkyNDA0,高三,理科,福建,4,4,416.0
162410304,MTYyNDEwMzA0,高二,理科,四川,4,2,360.5
162483344,MTYyNDgzMzQ0,大一,理科,天津,4,1,38.0
162552622,MTYyNTUyNjIy,高二,理科,安徽,4,2,449.0
162609586,MTYyNjA5NTg2,初二,理科,山东,4,1,73.0
162610870,MTYyNjEwODcw,高二,理科,福建,4,1,150.0
162628976,MTYyNjI4OTc2,高一,理科,湖南,4,1,139.0
162700520,MTYyNzAwNTIw,高一,全科,浙江,3,0,0.0
162778972,MTYyNzc4OTcy,高三,文科,河南,4,4,344.5
162788182,MTYyNzg4MTgy,高一,理科,安徽,4,4,750.0
162790280,MTYyNzkwMjgw,高二,理科,河南,4,2,220.0
162826080,MTYyODI2MDgw,高二,理科,北京,4,0,0.0
162897992,MTYyODk3OTky,初三,理科,江西,4,1,149.0
163047394,MTYzMDQ3Mzk0,高三,文科,辽宁,4,4,523.0
16306519,MTYzMDY1MTk=,高三,理科,安徽,4,4,492.5
16310743,MTYzMTA3NDM=,高三,理科,四川,4,4,599.0
16311689,MTYzMTE2ODk=,高三,理科,江西,4,4,429.5
163147384,MTYzMTQ3Mzg0,高二,理科,陕西,4,1,146.0
163151198,MTYzMTUxMTk4,高二,理科,河北,4,0,0.0
163172568,MTYzMTcyNTY4,高三,理科,河北,4,2,281.0
163197200,MTYzMTk3MjAw,高二,文科,陕西,4,0,0.0
163199914,MTYzMTk5OTE0,高二,理科,重庆,4,1,108.0
163209666,MTYzMjA5NjY2,高三,理科,福建,4,4,570.5
16321963,MTYzMjE5NjM=,其他,文科,山东,4,4,538.0
163226438,MTYzMjI2NDM4,高三,理科,山西,4,4,489.5
163256534,MTYzMjU2NTM0,初一,全科,上海,3,0,0.0
163282458,MTYzMjgyNDU4,高一,理科,黑龙江,4,4,629.0
163292284,MTYzMjkyMjg0,高三,理科,福建,4,4,279.0
163340376,MTYzMzQwMzc2,高三,文科,安徽,4,4,469.5
163403156,MTYzNDAzMTU2,高二,文科,山东,4,1,95.0
16340971,MTYzNDA5NzE=,高二,理科,广东,4,1,6.0
16341059,MTYzNDEwNTk=,高三,理科,陕西,4,4,536.0
163565692,MTYzNTY1Njky,高三,文科,山东,4,4,552.0
163664818,MTYzNjY0ODE4,高三,文科,陕西,4,2,192.0
16367187,MTYzNjcxODc=,高二,理科,贵州,4,1,116.0
163747852,MTYzNzQ3ODUy,初一,文科,北京,4,4,718.0
163752348,MTYzNzUyMzQ4,高三,理科,黑龙江,4,4,511.5
163752634,MTYzNzUyNjM0,高三,理科,内蒙古,4,4,556.5
